Year,Week,Day,Demand
2018,12,Tuesday,255.0
2018,12,Wednesday,337.0
2018,12,Thursday,827.0
2018,12,Friday,682.0
2018,12,Saturday,459.0
2018,12,Sunday,418.0
2018,13,Monday,321.0
2018,13,Tuesday,300.0
2018,13,Wednesday,275.0
2018,13,Thursday,590.0
2018,13,Friday,762.0
2018,13,Saturday,594.0
2018,13,Sunday,529.0
2018,14,Monday,315.0
2018,14,Tuesday,464.0
2018,14,Wednesday,412.0
2018,14,Thursday,1090.0
2018,14,Friday,577.0
2018,14,Saturday,959.0
2018,14,Sunday,618.0
2018,15,Monday,414.0
2018,15,Tuesday,354.0
2018,15,Wednesday,459.0
2018,15,Thursday,1155.0
2018,15,Friday,583.0
2018,15,Saturday,500.0
2018,15,Sunday,486.0
2018,16,Monday,389.0
2018,16,Tuesday,474.0
2018,16,Wednesday,495.0
2018,16,Thursday,961.0
2018,16,Friday,681.0
2018,16,Saturday,410.0
2018,16,Sunday,268.0
2018,17,Monday,416.0
2018,17,Tuesday,509.0
2018,17,Wednesday,494.0
2018,17,Thursday,1205.0
2018,17,Friday,690.0
2018,17,Saturday,749.0
2018,17,Sunday,482.0
2018,18,Monday,507.0
2018,18,Tuesday,538.0
2018,18,Wednesday,526.0
2018,18,Thursday,1531.0
2018,18,Friday,1126.0
2018,18,Saturday,1055.0
2018,18,Sunday,540.0
2018,19,Monday,468.0
2018,19,Tuesday,531.0
2018,19,Wednesday,753.0
2018,19,Thursday,1704.0
2018,19,Friday,869.0
2018,19,Saturday,679.0
2018,19,Sunday,1079.0
2018,20,Monday,293.0
2018,20,Tuesday,687.0
2018,20,Wednesday,955.0
2018,20,Thursday,1926.0
2018,20,Friday,1007.0
2018,20,Saturday,678.0
2018,20,Sunday,996.0
2018,21,Monday,825.0
2018,21,Tuesday,874.0
2018,21,Wednesday,1165.0
2018,21,Thursday,1779.0
2018,21,Friday,1127.0
2018,21,Saturday,963.0
2018,21,Sunday,1072.0
2018,22,Monday,409.0
2018,22,Tuesday,786.0
2018,22,Wednesday,879.0
2018,22,Thursday,1990.0
2018,22,Friday,1489.0
2018,22,Saturday,1333.0
2018,22,Sunday,464.0
2018,23,Monday,547.0
2018,23,Tuesday,719.0
2018,23,Wednesday,996.0
2018,23,Thursday,1325.0
2018,23,Friday,771.0
2018,23,Saturday,1247.0
2018,23,Sunday,776.0
2018,24,Monday,648.0
2018,24,Tuesday,618.0
2018,24,Wednesday,957.0
2018,24,Thursday,1289.0
2018,24,Friday,1137.0
2018,24,Saturday,1808.0
2018,24,Sunday,1131.0
2018,25,Monday,783.0
2018,25,Tuesday,860.0
2018,25,Wednesday,1167.0
2018,25,Thursday,1865.0
2018,25,Friday,2174.0
2018,25,Saturday,2341.0
2018,25,Sunday,776.0
2018,26,Monday,1045.0
2018,26,Tuesday,1357.0
2018,26,Wednesday,1263.0
2018,26,Thursday,3211.0
2018,26,Friday,2558.0
2018,26,Saturday,1136.0
2018,26,Sunday,1634.0
2018,27,Monday,1361.0
2018,27,Tuesday,1167.0
2018,27,Wednesday,2151.0
2018,27,Thursday,3417.0
2018,27,Friday,2777.0
2018,27,Saturday,2392.0
2018,27,Sunday,2281.0
2018,28,Monday,297.0
2018,28,Tuesday,376.0
2018,28,Wednesday,473.0
2018,28,Thursday,463.0
2018,28,Friday,587.0
2018,28,Saturday,281.0
2018,28,Sunday,390.0
2018,29,Monday,230.0
2018,29,Tuesday,337.0
2018,29,Wednesday,494.0
2018,29,Thursday,712.0
2018,29,Friday,614.0
2018,29,Saturday,654.0
2018,29,Sunday,241.0
2018,30,Monday,278.0
2018,30,Tuesday,314.0
2018,30,Wednesday,365.0
2018,30,Thursday,773.0
2018,30,Friday,644.0
2018,30,Saturday,559.0
2018,30,Sunday,580.0
2018,31,Monday,284.0
2018,31,Tuesday,331.0
2018,31,Wednesday,393.0
2018,31,Thursday,816.0
2018,31,Friday,446.0
2018,31,Saturday,276.0
2018,31,Sunday,180.0
2018,32,Monday,788.0
2018,32,Tuesday,939.0
2018,32,Wednesday,695.0
2018,32,Thursday,1784.0
2018,32,Friday,845.0
2018,32,Saturday,1550.0
2018,32,Sunday,823.0
2018,33,Monday,856.0
2018,33,Tuesday,969.0
2018,33,Wednesday,1307.0
2018,33,Thursday,2010.0
2018,33,Friday,1687.0
2018,33,Saturday,1049.0
2018,33,Sunday,970.0
2018,34,Monday,1259.0
2018,34,Tuesday,1123.0
2018,34,Wednesday,1305.0
2018,34,Thursday,2801.0
2018,34,Friday,2234.0
2018,34,Saturday,1271.0
2018,34,Sunday,1177.0
2018,35,Monday,1334.0
2018,35,Tuesday,1281.0
2018,35,Wednesday,917.0
2018,35,Thursday,3029.0
2018,35,Friday,3065.0
2018,35,Saturday,2629.0
2018,35,Sunday,1499.0
2018,36,Monday,967.0
2018,36,Tuesday,732.0
2018,36,Wednesday,1408.0
2018,36,Thursday,1423.0
2018,36,Friday,1477.0
2018,36,Saturday,1749.0
2018,36,Sunday,1066.0
2018,37,Monday,558.0
2018,37,Tuesday,598.0
2018,37,Wednesday,1082.0
2018,37,Thursday,1983.0
2018,37,Friday,1286.0
2018,37,Saturday,1911.0
2018,37,Sunday,761.0
2018,38,Monday,780.0
2018,38,Tuesday,814.0
2018,38,Wednesday,720.0
2018,38,Thursday,1387.0
2018,38,Friday,1182.0
2018,38,Saturday,1160.0
2018,38,Sunday,247.0
2018,39,Monday,671.0
2018,39,Tuesday,704.0
2018,39,Wednesday,720.0
2018,39,Thursday,1957.0
2018,39,Friday,1105.0
2018,39,Saturday,1189.0
2018,39,Sunday,740.0
2018,40,Monday,544.0
2018,40,Tuesday,590.0
2018,40,Wednesday,755.0
2018,40,Thursday,1482.0
2018,40,Friday,1139.0
2018,40,Saturday,1143.0
2018,40,Sunday,864.0
2018,41,Monday,285.0
2018,41,Tuesday,308.0
2018,41,Wednesday,291.0
2018,41,Thursday,949.0
2018,41,Friday,357.0
2018,41,Saturday,383.0
2018,41,Sunday,451.0
2018,42,Monday,299.0
2018,42,Tuesday,369.0
2018,42,Wednesday,441.0
2018,42,Thursday,978.0
2018,42,Friday,700.0
2018,42,Saturday,678.0
2018,42,Sunday,356.0
2018,43,Monday,303.0
2018,43,Tuesday,289.0
2018,43,Wednesday,461.0
2018,43,Thursday,601.0
2018,43,Friday,512.0
2018,43,Saturday,272.0
2018,43,Sunday,524.0
2018,44,Monday,323.0
2018,44,Tuesday,356.0
2018,44,Wednesday,436.0
2018,44,Thursday,762.0
2018,44,Friday,620.0
2018,44,Saturday,334.0
2018,44,Sunday,469.0
2018,45,Monday,296.0
2018,45,Tuesday,265.0
2018,45,Wednesday,364.0
2018,45,Thursday,504.0
2018,45,Friday,733.0
2018,45,Saturday,656.0
2018,45,Sunday,396.0
2018,46,Monday,194.0
2018,46,Tuesday,367.0
2018,46,Wednesday,354.0
2018,46,Thursday,769.0
2018,46,Friday,527.0
2018,46,Saturday,451.0
2018,46,Sunday,404.0
2018,47,Monday,2243.0
2018,47,Tuesday,2728.0
2018,47,Wednesday,2028.0
2018,47,Thursday,5900.0
2018,47,Friday,3344.0
2018,47,Saturday,5180.0
2018,47,Sunday,3623.0
2018,48,Monday,958.0
2018,48,Tuesday,968.0
2018,48,Wednesday,1263.0
2018,48,Thursday,2425.0
2018,48,Friday,1975.0
2018,48,Saturday,2007.0
2018,48,Sunday,340.0
2018,49,Monday,584.0
2018,49,Tuesday,881.0
2018,49,Wednesday,813.0
2018,49,Thursday,2170.0
2018,49,Friday,2129.0
2018,49,Saturday,1867.0
2018,49,Sunday,1128.0
2018,50,Monday,868.0
2018,50,Tuesday,1340.0
2018,50,Wednesday,1698.0
2018,50,Thursday,2272.0
2018,50,Friday,1360.0
2018,50,Saturday,1347.0
2018,50,Sunday,806.0
2018,51,Monday,1771.0
2018,51,Tuesday,1448.0
2018,51,Wednesday,1630.0
2018,51,Thursday,5289.0
2018,51,Friday,3431.0
2018,51,Saturday,2692.0
2018,51,Sunday,2347.0
2018,52,Monday,953.0
2018,52,Tuesday,1199.0
2018,52,Wednesday,1620.0
2018,52,Thursday,2921.0
2018,52,Friday,2257.0
2018,52,Saturday,2128.0
2018,52,Sunday,1659.0
2019,1,Monday,155.0
2019,1,Tuesday,137.0
2019,1,Wednesday,193.0
2019,1,Thursday,407.0
2019,1,Friday,258.0
2019,1,Saturday,200.0
2019,1,Sunday,288.0
2019,2,Monday,181.0
2019,2,Tuesday,144.0
2019,2,Wednesday,235.0
2019,2,Thursday,353.0
2019,2,Friday,268.0
2019,2,Saturday,195.0
2019,2,Sunday,251.0
2019,3,Monday,143.0
2019,3,Tuesday,237.0
2019,3,Wednesday,169.0
2019,3,Thursday,500.0
2019,3,Friday,312.0
2019,3,Saturday,258.0
2019,3,Sunday,357.0
2019,4,Monday,215.0
2019,4,Tuesday,229.0
2019,4,Wednesday,212.0
2019,4,Thursday,298.0
2019,4,Friday,521.0
2019,4,Saturday,328.0
2019,4,Sunday,443.0
2019,5,Monday,235.0
2019,5,Tuesday,209.0
2019,5,Wednesday,226.0
2019,5,Thursday,454.0
2019,5,Friday,407.0
2019,5,Saturday,307.0
2019,5,Sunday,206.0
2019,6,Monday,376.0
2019,6,Tuesday,401.0
2019,6,Wednesday,678.0
2019,6,Thursday,1171.0
2019,6,Friday,731.0
2019,6,Saturday,1012.0
2019,6,Sunday,421.0
2019,7,Monday,963.0
2019,7,Tuesday,1181.0
2019,7,Wednesday,791.0
2019,7,Thursday,2452.0
2019,7,Friday,2410.0
2019,7,Saturday,2040.0
2019,7,Sunday,1050.0
2019,8,Monday,183.0
2019,8,Tuesday,219.0
2019,8,Wednesday,283.0
2019,8,Thursday,484.0
2019,8,Friday,299.0
2019,8,Saturday,246.0
2019,8,Sunday,187.0
2019,9,Monday,274.0
2019,9,Tuesday,180.0
2019,9,Wednesday,266.0
2019,9,Thursday,590.0
2019,9,Friday,397.0
2019,9,Saturday,253.0
2019,9,Sunday,186.0
2019,10,Monday,193.0
2019,10,Tuesday,189.0
2019,10,Wednesday,284.0
2019,10,Thursday,860.0
2019,10,Friday,631.0
2019,10,Saturday,518.0
2019,10,Sunday,248.0
2019,11,Monday,303.0
2019,11,Tuesday,241.0
2019,11,Wednesday,325.0
2019,11,Thursday,603.0
2019,11,Friday,571.0
2019,11,Saturday,492.0
2019,11,Sunday,219.0
2019,12,Monday,321.0
2019,12,Tuesday,204.0
2019,12,Wednesday,333.0
2019,12,Thursday,434.0
2019,12,Friday,386.0
2019,12,Saturday,455.0
2019,12,Sunday,296.0
2019,13,Monday,228.0
2019,13,Tuesday,367.0
2019,13,Wednesday,428.0
2019,13,Thursday,533.0
2019,13,Friday,689.0
2019,13,Saturday,701.0
2019,13,Sunday,308.0
2019,14,Monday,351.0
2019,14,Tuesday,375.0
2019,14,Wednesday,291.0
2019,14,Thursday,819.0
2019,14,Friday,713.0
2019,14,Saturday,961.0
2019,14,Sunday,761.0
2019,15,Monday,379.0
2019,15,Tuesday,372.0
2019,15,Wednesday,490.0
2019,15,Thursday,578.0
2019,15,Friday,611.0
2019,15,Saturday,818.0
2019,15,Sunday,662.0
2019,16,Monday,414.0
2019,16,Tuesday,377.0
2019,16,Wednesday,473.0
2019,16,Thursday,945.0
2019,16,Friday,783.0
2019,16,Saturday,564.0
2019,16,Sunday,591.0
2019,17,Monday,377.0
2019,17,Tuesday,349.0
2019,17,Wednesday,579.0
2019,17,Thursday,1390.0
2019,17,Friday,1003.0
2019,17,Saturday,786.0
2019,17,Sunday,406.0
2019,18,Monday,340.0
2019,18,Tuesday,521.0
2019,18,Wednesday,665.0
2019,18,Thursday,1085.0
2019,18,Friday,917.0
2019,18,Saturday,1100.0
2019,18,Sunday,293.0
2019,19,Monday,420.0
2019,19,Tuesday,626.0
2019,19,Wednesday,901.0
2019,19,Thursday,1791.0
2019,19,Friday,1464.0
2019,19,Saturday,640.0
2019,19,Sunday,911.0
2019,20,Monday,464.0
2019,20,Tuesday,640.0
2019,20,Wednesday,630.0
2019,20,Thursday,1640.0
2019,20,Friday,1101.0
2019,20,Saturday,794.0
2019,20,Sunday,891.0
2019,21,Monday,491.0
2019,21,Tuesday,519.0
2019,21,Wednesday,932.0
2019,21,Thursday,1677.0
2019,21,Friday,1425.0
2019,21,Saturday,1212.0
2019,21,Sunday,715.0
2019,22,Monday,563.0
2019,22,Tuesday,567.0
2019,22,Wednesday,828.0
2019,22,Thursday,1263.0
2019,22,Friday,1206.0
2019,22,Saturday,712.0
2019,22,Sunday,453.0
2019,23,Monday,655.0
2019,23,Tuesday,900.0
2019,23,Wednesday,716.0
2019,23,Thursday,1702.0
2019,23,Friday,1443.0
2019,23,Saturday,1425.0
2019,23,Sunday,674.0
2019,24,Monday,628.0
2019,24,Tuesday,563.0
2019,24,Wednesday,869.0
2019,24,Thursday,1417.0
2019,24,Friday,1207.0
2019,24,Saturday,624.0
2019,24,Sunday,1128.0
2019,25,Monday,962.0
2019,25,Tuesday,946.0
2019,25,Wednesday,870.0
2019,25,Thursday,1590.0
2019,25,Friday,955.0
2019,25,Saturday,1634.0
2019,25,Sunday,918.0
2019,26,Monday,1004.0
2019,26,Tuesday,1260.0
2019,26,Wednesday,1072.0
2019,26,Thursday,2263.0
2019,26,Friday,2614.0
2019,26,Saturday,1374.0
2019,26,Sunday,2366.0
2019,27,Monday,881.0
2019,27,Tuesday,1229.0
2019,27,Wednesday,2058.0
2019,27,Thursday,3204.0
2019,27,Friday,2481.0
2019,27,Saturday,2538.0
2019,27,Sunday,1532.0
2019,28,Monday,391.0
2019,28,Tuesday,237.0
2019,28,Wednesday,399.0
2019,28,Thursday,783.0
2019,28,Friday,672.0
2019,28,Saturday,585.0
2019,28,Sunday,456.0
2019,29,Monday,263.0
2019,29,Tuesday,230.0
2019,29,Wednesday,307.0
2019,29,Thursday,649.0
2019,29,Friday,582.0
2019,29,Saturday,516.0
2019,29,Sunday,395.0
2019,30,Monday,280.0
2019,30,Tuesday,272.0
2019,30,Wednesday,365.0
2019,30,Thursday,684.0
2019,30,Friday,495.0
2019,30,Saturday,644.0
2019,30,Sunday,424.0
2019,31,Monday,314.0
2019,31,Tuesday,213.0
2019,31,Wednesday,232.0
2019,31,Thursday,693.0
2019,31,Friday,481.0
2019,31,Saturday,669.0
2019,31,Sunday,373.0
2019,32,Monday,527.0
2019,32,Tuesday,775.0
2019,32,Wednesday,830.0
2019,32,Thursday,1498.0
2019,32,Friday,1575.0
2019,32,Saturday,1010.0
2019,32,Sunday,1359.0
2019,33,Monday,665.0
2019,33,Tuesday,1217.0
2019,33,Wednesday,1090.0
2019,33,Thursday,2174.0
2019,33,Friday,1542.0
2019,33,Saturday,1433.0
2019,33,Sunday,1770.0
2019,34,Monday,1026.0
2019,34,Tuesday,1020.0
2019,34,Wednesday,1104.0
2019,34,Thursday,3523.0
2019,34,Friday,1999.0
2019,34,Saturday,2405.0
2019,34,Sunday,1840.0
2019,35,Monday,736.0
2019,35,Tuesday,846.0
2019,35,Wednesday,957.0
2019,35,Thursday,1884.0
2019,35,Friday,2910.0
2019,35,Saturday,2735.0
2019,35,Sunday,1667.0
2019,36,Monday,789.0
2019,36,Tuesday,1022.0
2019,36,Wednesday,1243.0
2019,36,Thursday,2169.0
2019,36,Friday,2110.0
2019,36,Saturday,2304.0
2019,36,Sunday,1375.0
2019,37,Monday,979.0
2019,37,Tuesday,900.0
2019,37,Wednesday,827.0
2019,37,Thursday,1834.0
2019,37,Friday,1300.0
2019,37,Saturday,1394.0
2019,37,Sunday,1203.0
2019,38,Monday,652.0
2019,38,Tuesday,769.0
2019,38,Wednesday,661.0
2019,38,Thursday,1506.0
2019,38,Friday,959.0
2019,38,Saturday,1306.0
2019,38,Sunday,1043.0
2019,39,Monday,581.0
2019,39,Tuesday,574.0
2019,39,Wednesday,539.0
2019,39,Thursday,1230.0
2019,39,Friday,1506.0
2019,39,Saturday,1245.0
2019,39,Sunday,287.0
2019,40,Monday,646.0
2019,40,Tuesday,598.0
2019,40,Wednesday,731.0
2019,40,Thursday,1306.0
2019,40,Friday,812.0
2019,40,Saturday,1085.0
2019,40,Sunday,741.0
2019,41,Monday,339.0
2019,41,Tuesday,356.0
2019,41,Wednesday,403.0
2019,41,Thursday,463.0
2019,41,Friday,630.0
2019,41,Saturday,580.0
2019,41,Sunday,275.0
2019,42,Monday,162.0
2019,42,Tuesday,343.0
2019,42,Wednesday,343.0
2019,42,Thursday,505.0
2019,42,Friday,604.0
2019,42,Saturday,572.0
2019,42,Sunday,287.0
2019,43,Monday,259.0
2019,43,Tuesday,347.0
2019,43,Wednesday,281.0
2019,43,Thursday,662.0
2019,43,Friday,751.0
2019,43,Saturday,799.0
2019,43,Sunday,292.0
2019,44,Monday,305.0
2019,44,Tuesday,302.0
2019,44,Wednesday,287.0
2019,44,Thursday,506.0
2019,44,Friday,416.0
2019,44,Saturday,244.0
2019,44,Sunday,529.0
2019,45,Monday,318.0
2019,45,Tuesday,266.0
2019,45,Wednesday,404.0
2019,45,Thursday,822.0
2019,45,Friday,572.0
2019,45,Saturday,377.0
2019,45,Sunday,341.0
2019,46,Monday,223.0
2019,46,Tuesday,288.0
2019,46,Wednesday,389.0
2019,46,Thursday,650.0
2019,46,Friday,570.0
2019,46,Saturday,400.0
2019,46,Sunday,394.0
2019,47,Monday,2115.0
2019,47,Tuesday,2322.0
2019,47,Wednesday,3257.0
2019,47,Thursday,6271.0
2019,47,Friday,3828.0
2019,47,Saturday,4516.0
2019,47,Sunday,4595.0
2019,48,Monday,896.0
2019,48,Tuesday,929.0
2019,48,Wednesday,1226.0
2019,48,Thursday,1677.0
2019,48,Friday,1996.0
2019,48,Saturday,2049.0
2019,48,Sunday,1172.0
2019,49,Monday,770.0
2019,49,Tuesday,579.0
2019,49,Wednesday,1156.0
2019,49,Thursday,2030.0
2019,49,Friday,2083.0
2019,49,Saturday,978.0
2019,49,Sunday,821.0
2019,50,Monday,1450.0
2019,50,Tuesday,1230.0
2019,50,Wednesday,1104.0
2019,50,Thursday,2937.0
2019,50,Friday,3124.0
2019,50,Saturday,2577.0
2019,50,Sunday,1139.0
2019,51,Monday,2002.0
2019,51,Tuesday,2251.0
2019,51,Wednesday,2984.0
2019,51,Thursday,4542.0
2019,51,Friday,3201.0
2019,51,Saturday,3711.0
2019,51,Sunday,2502.0
2019,52,Monday,1112.0
2019,52,Tuesday,1082.0
2019,52,Wednesday,1661.0
2019,52,Thursday,2445.0
2019,52,Friday,2260.0
2019,52,Saturday,2449.0
2019,52,Sunday,2104.0
2020,1,Monday,165.0
2020,1,Tuesday,142.0
2020,1,Wednesday,199.0
2020,1,Thursday,287.0
2020,1,Friday,340.0
2020,1,Saturday,352.0
2020,1,Sunday,228.0
2020,2,Monday,118.0
2020,2,Tuesday,169.0
2020,2,Wednesday,171.0
2020,2,Thursday,348.0
2020,2,Friday,294.0
2020,2,Saturday,296.0
2020,2,Sunday,89.0
2020,3,Monday,139.0
2020,3,Tuesday,214.0
2020,3,Wednesday,243.0
2020,3,Thursday,352.0
2020,3,Friday,335.0
2020,3,Saturday,342.0
2020,3,Sunday,134.0
2020,4,Monday,196.0
2020,4,Tuesday,148.0
2020,4,Wednesday,361.0
2020,4,Thursday,525.0
2020,4,Friday,274.0
2020,4,Saturday,407.0
2020,4,Sunday,120.0
2020,5,Monday,154.0
2020,5,Tuesday,222.0
2020,5,Wednesday,286.0
2020,5,Thursday,433.0
2020,5,Friday,508.0
2020,5,Saturday,178.0
2020,5,Sunday,155.0
2020,6,Monday,500.0
2020,6,Tuesday,421.0
2020,6,Wednesday,398.0
2020,6,Thursday,1267.0
2020,6,Friday,904.0
2020,6,Saturday,807.0
2020,6,Sunday,288.0
2020,7,Monday,956.0
2020,7,Tuesday,789.0
2020,7,Wednesday,1711.0
2020,7,Thursday,2659.0
2020,7,Friday,1393.0
2020,7,Saturday,2139.0
2020,7,Sunday,1651.0
2020,8,Monday,128.0
2020,8,Tuesday,237.0
2020,8,Wednesday,196.0
2020,8,Thursday,498.0
2020,8,Friday,328.0
2020,8,Saturday,392.0
2020,8,Sunday,206.0
2020,9,Monday,166.0
2020,9,Tuesday,168.0
2020,9,Wednesday,207.0
2020,9,Thursday,541.0
2020,9,Friday,500.0
2020,9,Saturday,413.0
2020,9,Sunday,154.0
2020,10,Monday,267.0
2020,10,Tuesday,270.0
2020,10,Wednesday,365.0
2020,10,Thursday,707.0
2020,10,Friday,605.0
2020,10,Saturday,378.0
2020,10,Sunday,330.0
2020,11,Monday,183.0
2020,11,Tuesday,201.0
2020,11,Wednesday,334.0
2020,11,Thursday,485.0
2020,11,Friday,487.0
2020,11,Saturday,611.0
2020,11,Sunday,414.0
2020,12,Monday,310.0
2020,12,Tuesday,325.0
2020,12,Wednesday,433.0
2020,12,Thursday,819.0
2020,12,Friday,639.0
2020,12,Saturday,616.0
2020,12,Sunday,219.0
2020,13,Monday,327.0
2020,13,Tuesday,309.0
2020,13,Wednesday,407.0
2020,13,Thursday,760.0
2020,13,Friday,658.0
2020,13,Saturday,792.0
2020,13,Sunday,377.0
2020,14,Monday,461.0
2020,14,Tuesday,351.0
2020,14,Wednesday,343.0
2020,14,Thursday,960.0
2020,14,Friday,883.0
2020,14,Saturday,589.0
2020,14,Sunday,414.0
2020,15,Monday,298.0
2020,15,Tuesday,452.0
2020,15,Wednesday,530.0
2020,15,Thursday,429.0
2020,15,Friday,861.0
2020,15,Saturday,919.0
2020,15,Sunday,431.0
2020,16,Monday,389.0
2020,16,Tuesday,365.0
2020,16,Wednesday,540.0
2020,16,Thursday,795.0
2020,16,Friday,628.0
2020,16,Saturday,288.0
2020,16,Sunday,608.0
2020,17,Monday,320.0
2020,17,Tuesday,424.0
2020,17,Wednesday,551.0
2020,17,Thursday,1170.0
2020,17,Friday,755.0
2020,17,Saturday,755.0
2020,17,Sunday,430.0
2020,18,Monday,365.0
2020,18,Tuesday,548.0
2020,18,Wednesday,610.0
2020,18,Thursday,832.0
2020,18,Friday,1218.0
2020,18,Saturday,947.0
2020,18,Sunday,762.0
2020,19,Monday,619.0
2020,19,Tuesday,570.0
2020,19,Wednesday,673.0
2020,19,Thursday,1400.0
2020,19,Friday,1407.0
2020,19,Saturday,1048.0
2020,19,Sunday,394.0
2020,20,Monday,500.0
2020,20,Tuesday,445.0
2020,20,Wednesday,634.0
2020,20,Thursday,1377.0
2020,20,Friday,1211.0
2020,20,Saturday,1007.0
2020,20,Sunday,626.0
2020,21,Monday,484.0
2020,21,Tuesday,771.0
2020,21,Wednesday,953.0
2020,21,Thursday,1010.0
2020,21,Friday,1610.0
2020,21,Saturday,1735.0
2020,21,Sunday,1041.0
2020,22,Monday,505.0
2020,22,Tuesday,800.0
2020,22,Wednesday,767.0
2020,22,Thursday,859.0
2020,22,Friday,1461.0
2020,22,Saturday,1484.0
2020,22,Sunday,679.0
2020,23,Monday,853.0
2020,23,Tuesday,632.0
2020,23,Wednesday,888.0
2020,23,Thursday,1353.0
2020,23,Friday,1552.0
2020,23,Saturday,630.0
2020,23,Sunday,1067.0
2020,24,Monday,590.0
2020,24,Tuesday,454.0
2020,24,Wednesday,920.0
2020,24,Thursday,1794.0
2020,24,Friday,1232.0
2020,24,Saturday,1587.0
2020,24,Sunday,557.0
2020,25,Monday,984.0
2020,25,Tuesday,805.0
2020,25,Wednesday,1239.0
2020,25,Thursday,2491.0
2020,25,Friday,1810.0
2020,25,Saturday,2023.0
2020,25,Sunday,1215.0
2020,26,Monday,1365.0
2020,26,Tuesday,1082.0
2020,26,Wednesday,1775.0
2020,26,Thursday,3319.0
2020,26,Friday,1635.0
2020,26,Saturday,2576.0
2020,26,Sunday,1898.0
2020,27,Monday,874.0
2020,27,Tuesday,1188.0
2020,27,Wednesday,1822.0
2020,27,Thursday,3046.0
2020,27,Friday,2806.0
2020,27,Saturday,2205.0
2020,27,Sunday,1297.0
2020,28,Monday,253.0
2020,28,Tuesday,327.0
2020,28,Wednesday,309.0
2020,28,Thursday,650.0
2020,28,Friday,691.0
2020,28,Saturday,527.0
2020,28,Sunday,398.0
2020,29,Monday,181.0
2020,29,Tuesday,399.0
2020,29,Wednesday,392.0
2020,29,Thursday,681.0
2020,29,Friday,749.0
2020,29,Saturday,375.0
2020,29,Sunday,164.0
2020,30,Monday,239.0
2020,30,Tuesday,251.0
2020,30,Wednesday,469.0
2020,30,Thursday,495.0
2020,30,Friday,499.0
2020,30,Saturday,523.0
2020,30,Sunday,391.0
2020,31,Monday,138.0
2020,31,Tuesday,315.0
2020,31,Wednesday,369.0
2020,31,Thursday,563.0
2020,31,Friday,550.0
2020,31,Saturday,346.0
2020,31,Sunday,163.0
2020,32,Monday,967.0
2020,32,Tuesday,856.0
2020,32,Wednesday,891.0
2020,32,Thursday,1871.0
2020,32,Friday,1661.0
2020,32,Saturday,1040.0
2020,32,Sunday,637.0
2020,33,Monday,863.0
2020,33,Tuesday,886.0
2020,33,Wednesday,1383.0
2020,33,Thursday,1555.0
2020,33,Friday,1817.0
2020,33,Saturday,1788.0
2020,33,Sunday,2065.0
2020,34,Monday,1023.0
2020,34,Tuesday,1318.0
2020,34,Wednesday,1566.0
2020,34,Thursday,3391.0
2020,34,Friday,2757.0
2020,34,Saturday,2125.0
2020,34,Sunday,937.0
2020,35,Monday,1042.0
2020,35,Tuesday,1282.0
2020,35,Wednesday,1590.0
2020,35,Thursday,1967.0
2020,35,Friday,2174.0
2020,35,Saturday,2042.0
2020,35,Sunday,2156.0
2020,36,Monday,1146.0
2020,36,Tuesday,900.0
2020,36,Wednesday,1510.0
