Year,Week,Day,Demand
2018,23,Wednesday,1291.0
2018,23,Thursday,2578.0
2018,23,Friday,1136.0
2018,23,Saturday,1546.0
2018,23,Sunday,370.0
2018,24,Monday,675.0
2018,24,Tuesday,1090.0
2018,24,Wednesday,964.0
2018,24,Thursday,1664.0
2018,24,Friday,2144.0
2018,24,Saturday,2315.0
2018,24,Sunday,1513.0
2018,25,Monday,997.0
2018,25,Tuesday,1069.0
2018,25,Wednesday,1142.0
2018,25,Thursday,3578.0
2018,25,Friday,2130.0
2018,25,Saturday,2212.0
2018,25,Sunday,1842.0
2018,26,Monday,1225.0
2018,26,Tuesday,1512.0
2018,26,Wednesday,1666.0
2018,26,Thursday,3613.0
2018,26,Friday,3573.0
2018,26,Saturday,3823.0
2018,26,Sunday,1246.0
2018,27,Monday,1267.0
2018,27,Tuesday,1860.0
2018,27,Wednesday,2077.0
2018,27,Thursday,4139.0
2018,27,Friday,3225.0
2018,27,Saturday,2618.0
2018,27,Sunday,2333.0
2018,28,Monday,338.0
2018,28,Tuesday,353.0
2018,28,Wednesday,546.0
2018,28,Thursday,915.0
2018,28,Friday,510.0
2018,28,Saturday,347.0
2018,28,Sunday,341.0
2018,29,Monday,221.0
2018,29,Tuesday,386.0
2018,29,Wednesday,477.0
2018,29,Thursday,1003.0
2018,29,Friday,709.0
2018,29,Saturday,788.0
2018,29,Sunday,573.0
2018,30,Monday,289.0
2018,30,Tuesday,413.0
2018,30,Wednesday,389.0
2018,30,Thursday,854.0
2018,30,Friday,796.0
2018,30,Saturday,811.0
2018,30,Sunday,156.0
2018,31,Monday,309.0
2018,31,Tuesday,326.0
2018,31,Wednesday,513.0
2018,31,Thursday,736.0
2018,31,Friday,459.0
2018,31,Saturday,319.0
2018,31,Sunday,582.0
2018,32,Monday,820.0
2018,32,Tuesday,968.0
2018,32,Wednesday,1401.0
2018,32,Thursday,1932.0
2018,32,Friday,1731.0
2018,32,Saturday,1953.0
2018,32,Sunday,1483.0
2018,33,Monday,1019.0
2018,33,Tuesday,1106.0
2018,33,Wednesday,1817.0
2018,33,Thursday,2319.0
2018,33,Friday,1164.0
2018,33,Saturday,2894.0
2018,33,Sunday,1080.0
2018,34,Monday,1123.0
2018,34,Tuesday,1122.0
2018,34,Wednesday,1115.0
2018,34,Thursday,3330.0
2018,34,Friday,1859.0
2018,34,Saturday,3233.0
2018,34,Sunday,1302.0
2018,35,Monday,1074.0
2018,35,Tuesday,1426.0
2018,35,Wednesday,1454.0
2018,35,Thursday,2559.0
2018,35,Friday,3407.0
2018,35,Saturday,2055.0
2018,35,Sunday,1430.0
2018,36,Monday,556.0
2018,36,Tuesday,1149.0
2018,36,Wednesday,1027.0
2018,36,Thursday,2448.0
2018,36,Friday,1417.0
2018,36,Saturday,1410.0
2018,36,Sunday,1393.0
2018,37,Monday,895.0
2018,37,Tuesday,1279.0
2018,37,Wednesday,1215.0
2018,37,Thursday,2841.0
2018,37,Friday,2495.0
2018,37,Saturday,1209.0
2018,37,Sunday,1220.0
2018,38,Monday,772.0
2018,38,Tuesday,843.0
2018,38,Wednesday,1458.0
2018,38,Thursday,2623.0
2018,38,Friday,1044.0
2018,38,Saturday,2205.0
2018,38,Sunday,1547.0
2018,39,Monday,356.0
2018,39,Tuesday,582.0
2018,39,Wednesday,992.0
2018,39,Thursday,1985.0
2018,39,Friday,1152.0
2018,39,Saturday,1742.0
2018,39,Sunday,740.0
2018,40,Monday,682.0
2018,40,Tuesday,875.0
2018,40,Wednesday,1229.0
2018,40,Thursday,1586.0
2018,40,Friday,1424.0
2018,40,Saturday,1581.0
2018,40,Sunday,1102.0
2018,41,Monday,358.0
2018,41,Tuesday,347.0
2018,41,Wednesday,564.0
2018,41,Thursday,1022.0
2018,41,Friday,755.0
2018,41,Saturday,538.0
2018,41,Sunday,585.0
2018,42,Monday,378.0
2018,42,Tuesday,408.0
2018,42,Wednesday,433.0
2018,42,Thursday,557.0
2018,42,Friday,702.0
2018,42,Saturday,651.0
2018,42,Sunday,458.0
2018,43,Monday,429.0
2018,43,Tuesday,448.0
2018,43,Wednesday,478.0
2018,43,Thursday,904.0
2018,43,Friday,661.0
2018,43,Saturday,307.0
2018,43,Sunday,234.0
2018,44,Monday,264.0
2018,44,Tuesday,459.0
2018,44,Wednesday,417.0
2018,44,Thursday,902.0
2018,44,Friday,632.0
2018,44,Saturday,723.0
2018,44,Sunday,551.0
2018,45,Monday,297.0
2018,45,Tuesday,361.0
2018,45,Wednesday,364.0
2018,45,Thursday,917.0
2018,45,Friday,609.0
2018,45,Saturday,767.0
2018,45,Sunday,619.0
2018,46,Monday,442.0
2018,46,Tuesday,382.0
2018,46,Wednesday,339.0
2018,46,Thursday,1037.0
2018,46,Friday,598.0
2018,46,Saturday,807.0
2018,46,Sunday,467.0
2018,47,Monday,2087.0
2018,47,Tuesday,1999.0
2018,47,Wednesday,3152.0
2018,47,Thursday,5337.0
2018,47,Friday,5382.0
2018,47,Saturday,5295.0
2018,47,Sunday,2226.0
2018,48,Monday,954.0
2018,48,Tuesday,1163.0
2018,48,Wednesday,1456.0
2018,48,Thursday,2815.0
2018,48,Friday,1886.0
2018,48,Saturday,1621.0
2018,48,Sunday,2295.0
2018,49,Monday,711.0
2018,49,Tuesday,1471.0
2018,49,Wednesday,994.0
2018,49,Thursday,2482.0
2018,49,Friday,2979.0
2018,49,Saturday,2127.0
2018,49,Sunday,1191.0
2018,50,Monday,1387.0
2018,50,Tuesday,1259.0
2018,50,Wednesday,1740.0
2018,50,Thursday,4798.0
2018,50,Friday,2144.0
2018,50,Saturday,2385.0
2018,50,Sunday,2089.0
2018,51,Monday,2233.0
2018,51,Tuesday,3226.0
2018,51,Wednesday,4438.0
2018,51,Thursday,8665.0
2018,51,Friday,4782.0
2018,51,Saturday,5486.0
2018,51,Sunday,1503.0
2018,52,Monday,803.0
2018,52,Tuesday,1487.0
2018,52,Wednesday,2324.0
2018,52,Thursday,3289.0
2018,52,Friday,3411.0
2018,52,Saturday,2206.0
2018,52,Sunday,1978.0
2019,1,Monday,213.0
2019,1,Tuesday,180.0
2019,1,Wednesday,189.0
2019,1,Thursday,439.0
2019,1,Friday,265.0
2019,1,Saturday,367.0
2019,1,Sunday,206.0
2019,2,Monday,217.0
2019,2,Tuesday,166.0
2019,2,Wednesday,224.0
2019,2,Thursday,366.0
2019,2,Friday,302.0
2019,2,Saturday,170.0
2019,2,Sunday,349.0
2019,3,Monday,138.0
2019,3,Tuesday,163.0
2019,3,Wednesday,370.0
2019,3,Thursday,568.0
2019,3,Friday,513.0
2019,3,Saturday,442.0
2019,3,Sunday,196.0
2019,4,Monday,301.0
2019,4,Tuesday,255.0
2019,4,Wednesday,305.0
2019,4,Thursday,446.0
2019,4,Friday,519.0
2019,4,Saturday,260.0
2019,4,Sunday,204.0
2019,5,Monday,253.0
2019,5,Tuesday,192.0
2019,5,Wednesday,389.0
2019,5,Thursday,455.0
2019,5,Friday,455.0
2019,5,Saturday,622.0
2019,5,Sunday,432.0
2019,6,Monday,351.0
2019,6,Tuesday,460.0
2019,6,Wednesday,557.0
2019,6,Thursday,978.0
2019,6,Friday,1011.0
2019,6,Saturday,657.0
2019,6,Sunday,584.0
2019,7,Monday,1322.0
2019,7,Tuesday,1672.0
2019,7,Wednesday,1369.0
2019,7,Thursday,2890.0
2019,7,Friday,1780.0
2019,7,Saturday,1874.0
2019,7,Sunday,1190.0
2019,8,Monday,192.0
2019,8,Tuesday,269.0
2019,8,Wednesday,354.0
2019,8,Thursday,445.0
2019,8,Friday,243.0
2019,8,Saturday,515.0
2019,8,Sunday,316.0
2019,9,Monday,258.0
2019,9,Tuesday,187.0
2019,9,Wednesday,262.0
2019,9,Thursday,584.0
2019,9,Friday,479.0
2019,9,Saturday,305.0
2019,9,Sunday,530.0
2019,10,Monday,397.0
2019,10,Tuesday,344.0
2019,10,Wednesday,304.0
2019,10,Thursday,630.0
2019,10,Friday,481.0
2019,10,Saturday,705.0
2019,10,Sunday,478.0
2019,11,Monday,324.0
2019,11,Tuesday,265.0
2019,11,Wednesday,528.0
2019,11,Thursday,873.0
2019,11,Friday,621.0
2019,11,Saturday,340.0
2019,11,Sunday,442.0
2019,12,Monday,355.0
2019,12,Tuesday,451.0
2019,12,Wednesday,473.0
2019,12,Thursday,555.0
2019,12,Friday,646.0
2019,12,Saturday,562.0
2019,12,Sunday,188.0
2019,13,Monday,324.0
2019,13,Tuesday,372.0
2019,13,Wednesday,542.0
2019,13,Thursday,935.0
2019,13,Friday,577.0
2019,13,Saturday,775.0
2019,13,Sunday,306.0
2019,14,Monday,535.0
2019,14,Tuesday,266.0
2019,14,Wednesday,576.0
2019,14,Thursday,893.0
2019,14,Friday,822.0
2019,14,Saturday,944.0
2019,14,Sunday,711.0
2019,15,Monday,343.0
2019,15,Tuesday,406.0
2019,15,Wednesday,544.0
2019,15,Thursday,984.0
2019,15,Friday,690.0
2019,15,Saturday,483.0
2019,15,Sunday,173.0
2019,16,Monday,504.0
2019,16,Tuesday,541.0
2019,16,Wednesday,750.0
2019,16,Thursday,1518.0
2019,16,Friday,991.0
2019,16,Saturday,750.0
2019,16,Sunday,610.0
2019,17,Monday,309.0
2019,17,Tuesday,548.0
2019,17,Wednesday,553.0
2019,17,Thursday,1522.0
2019,17,Friday,1248.0
2019,17,Saturday,1174.0
2019,17,Sunday,326.0
2019,18,Monday,563.0
2019,18,Tuesday,481.0
2019,18,Wednesday,732.0
2019,18,Thursday,1669.0
2019,18,Friday,1143.0
2019,18,Saturday,981.0
2019,18,Sunday,492.0
2019,19,Monday,645.0
2019,19,Tuesday,593.0
2019,19,Wednesday,918.0
2019,19,Thursday,1228.0
2019,19,Friday,1453.0
2019,19,Saturday,1178.0
2019,19,Sunday,1043.0
2019,20,Monday,837.0
2019,20,Tuesday,828.0
2019,20,Wednesday,785.0
2019,20,Thursday,2283.0
2019,20,Friday,696.0
2019,20,Saturday,991.0
2019,20,Sunday,195.0
2019,21,Monday,781.0
2019,21,Tuesday,676.0
2019,21,Wednesday,1077.0
2019,21,Thursday,2205.0
2019,21,Friday,1287.0
2019,21,Saturday,1887.0
2019,21,Sunday,551.0
2019,22,Monday,573.0
2019,22,Tuesday,549.0
2019,22,Wednesday,1216.0
2019,22,Thursday,2073.0
2019,22,Friday,973.0
2019,22,Saturday,1451.0
2019,22,Sunday,594.0
2019,23,Monday,874.0
2019,23,Tuesday,940.0
2019,23,Wednesday,778.0
2019,23,Thursday,1718.0
2019,23,Friday,1658.0
2019,23,Saturday,2142.0
2019,23,Sunday,1220.0
2019,24,Monday,776.0
2019,24,Tuesday,1171.0
2019,24,Wednesday,1086.0
2019,24,Thursday,2097.0
2019,24,Friday,2159.0
2019,24,Saturday,1588.0
2019,24,Sunday,1702.0
2019,25,Monday,1024.0
2019,25,Tuesday,886.0
2019,25,Wednesday,1567.0
2019,25,Thursday,1837.0
2019,25,Friday,2167.0
2019,25,Saturday,2980.0
2019,25,Sunday,1024.0
2019,26,Monday,1372.0
2019,26,Tuesday,1660.0
2019,26,Wednesday,1447.0
2019,26,Thursday,4027.0
2019,26,Friday,3043.0
2019,26,Saturday,3084.0
2019,26,Sunday,1564.0
2019,27,Monday,1305.0
2019,27,Tuesday,1785.0
2019,27,Wednesday,1951.0
2019,27,Thursday,3857.0
2019,27,Friday,3961.0
2019,27,Saturday,3841.0
2019,27,Sunday,1869.0
2019,28,Monday,379.0
2019,28,Tuesday,470.0
2019,28,Wednesday,490.0
2019,28,Thursday,876.0
2019,28,Friday,607.0
2019,28,Saturday,355.0
2019,28,Sunday,463.0
2019,29,Monday,335.0
2019,29,Tuesday,399.0
2019,29,Wednesday,529.0
2019,29,Thursday,707.0
2019,29,Friday,428.0
2019,29,Saturday,705.0
2019,29,Sunday,456.0
2019,30,Monday,385.0
2019,30,Tuesday,338.0
2019,30,Wednesday,544.0
2019,30,Thursday,666.0
2019,30,Friday,594.0
2019,30,Saturday,441.0
2019,30,Sunday,350.0
2019,31,Monday,209.0
2019,31,Tuesday,379.0
2019,31,Wednesday,491.0
2019,31,Thursday,805.0
2019,31,Friday,545.0
2019,31,Saturday,568.0
2019,31,Sunday,562.0
2019,32,Monday,931.0
2019,32,Tuesday,845.0
2019,32,Wednesday,1311.0
2019,32,Thursday,1643.0
2019,32,Friday,2140.0
2019,32,Saturday,1169.0
2019,32,Sunday,1565.0
2019,33,Monday,983.0
2019,33,Tuesday,1463.0
2019,33,Wednesday,1577.0
2019,33,Thursday,2077.0
2019,33,Friday,1976.0
2019,33,Saturday,2190.0
2019,33,Sunday,1817.0
2019,34,Monday,1559.0
2019,34,Tuesday,1469.0
2019,34,Wednesday,2058.0
2019,34,Thursday,3145.0
2019,34,Friday,2637.0
2019,34,Saturday,1744.0
2019,34,Sunday,2187.0
2019,35,Monday,1028.0
2019,35,Tuesday,1535.0
2019,35,Wednesday,1390.0
2019,35,Thursday,4031.0
2019,35,Friday,3223.0
2019,35,Saturday,2878.0
2019,35,Sunday,2038.0
2019,36,Monday,768.0
2019,36,Tuesday,1246.0
2019,36,Wednesday,1365.0
2019,36,Thursday,2479.0
2019,36,Friday,2058.0
2019,36,Saturday,2231.0
2019,36,Sunday,1600.0
2019,37,Monday,968.0
2019,37,Tuesday,1046.0
2019,37,Wednesday,1610.0
2019,37,Thursday,2196.0
2019,37,Friday,2189.0
2019,37,Saturday,1836.0
2019,37,Sunday,1914.0
2019,38,Monday,594.0
2019,38,Tuesday,639.0
2019,38,Wednesday,1238.0
2019,38,Thursday,2071.0
2019,38,Friday,1055.0
2019,38,Saturday,2438.0
2019,38,Sunday,1735.0
2019,39,Monday,546.0
2019,39,Tuesday,602.0
2019,39,Wednesday,926.0
2019,39,Thursday,2118.0
2019,39,Friday,1168.0
2019,39,Saturday,1518.0
2019,39,Sunday,699.0
2019,40,Monday,647.0
2019,40,Tuesday,956.0
2019,40,Wednesday,1040.0
2019,40,Thursday,1601.0
2019,40,Friday,1108.0
2019,40,Saturday,1133.0
2019,40,Sunday,1358.0
2019,41,Monday,269.0
2019,41,Tuesday,358.0
2019,41,Wednesday,422.0
2019,41,Thursday,831.0
2019,41,Friday,799.0
2019,41,Saturday,835.0
2019,41,Sunday,291.0
2019,42,Monday,368.0
2019,42,Tuesday,356.0
2019,42,Wednesday,564.0
2019,42,Thursday,959.0
2019,42,Friday,908.0
2019,42,Saturday,634.0
2019,42,Sunday,494.0
2019,43,Monday,424.0
2019,43,Tuesday,328.0
2019,43,Wednesday,534.0
2019,43,Thursday,845.0
2019,43,Friday,576.0
2019,43,Saturday,530.0
2019,43,Sunday,554.0
2019,44,Monday,232.0
2019,44,Tuesday,244.0
2019,44,Wednesday,483.0
2019,44,Thursday,727.0
2019,44,Friday,585.0
2019,44,Saturday,690.0
2019,44,Sunday,556.0
2019,45,Monday,454.0
2019,45,Tuesday,411.0
2019,45,Wednesday,561.0
2019,45,Thursday,1102.0
2019,45,Friday,536.0
2019,45,Saturday,722.0
2019,45,Sunday,639.0
2019,46,Monday,227.0
2019,46,Tuesday,422.0
2019,46,Wednesday,348.0
2019,46,Thursday,935.0
2019,46,Friday,542.0
2019,46,Saturday,477.0
2019,46,Sunday,471.0
2019,47,Monday,2797.0
2019,47,Tuesday,2889.0
2019,47,Wednesday,3039.0
2019,47,Thursday,5676.0
2019,47,Friday,6323.0
2019,47,Saturday,3655.0
2019,47,Sunday,2663.0
2019,48,Monday,1118.0
2019,48,Tuesday,1248.0
2019,48,Wednesday,1131.0
2019,48,Thursday,2362.0
2019,48,Friday,2326.0
2019,48,Saturday,1949.0
2019,48,Sunday,1696.0
2019,49,Monday,1051.0
2019,49,Tuesday,851.0
2019,49,Wednesday,1239.0
2019,49,Thursday,2318.0
2019,49,Friday,2592.0
2019,49,Saturday,1322.0
2019,49,Sunday,1147.0
2019,50,Monday,1569.0
2019,50,Tuesday,1742.0
2019,50,Wednesday,2429.0
2019,50,Thursday,3217.0
2019,50,Friday,2854.0
2019,50,Saturday,3187.0
2019,50,Sunday,1822.0
2019,51,Monday,2835.0
2019,51,Tuesday,3145.0
2019,51,Wednesday,2854.0
2019,51,Thursday,4985.0
2019,51,Friday,6324.0
2019,51,Saturday,4022.0
2019,51,Sunday,2308.0
2019,52,Monday,1218.0
2019,52,Tuesday,1819.0
2019,52,Wednesday,1498.0
2019,52,Thursday,2405.0
2019,52,Friday,2691.0
2019,52,Saturday,2826.0
2019,52,Sunday,2479.0
2020,1,Monday,145.0
2020,1,Tuesday,129.0
2020,1,Wednesday,258.0
2020,1,Thursday,474.0
2020,1,Friday,300.0
2020,1,Saturday,396.0
2020,1,Sunday,293.0
2020,2,Monday,138.0
2020,2,Tuesday,160.0
2020,2,Wednesday,218.0
2020,2,Thursday,600.0
2020,2,Friday,235.0
2020,2,Saturday,181.0
2020,2,Sunday,154.0
2020,3,Monday,172.0
2020,3,Tuesday,204.0
2020,3,Wednesday,182.0
2020,3,Thursday,515.0
2020,3,Friday,237.0
2020,3,Saturday,437.0
2020,3,Sunday,233.0
2020,4,Monday,195.0
2020,4,Tuesday,272.0
2020,4,Wednesday,297.0
2020,4,Thursday,630.0
2020,4,Friday,499.0
2020,4,Saturday,557.0
2020,4,Sunday,405.0
2020,5,Monday,196.0
2020,5,Tuesday,313.0
2020,5,Wednesday,296.0
2020,5,Thursday,555.0
2020,5,Friday,412.0
2020,5,Saturday,434.0
2020,5,Sunday,284.0
2020,6,Monday,538.0
2020,6,Tuesday,471.0
2020,6,Wednesday,846.0
2020,6,Thursday,756.0
2020,6,Friday,1193.0
2020,6,Saturday,1118.0
2020,6,Sunday,1096.0
2020,7,Monday,853.0
2020,7,Tuesday,1323.0
2020,7,Wednesday,1685.0
2020,7,Thursday,3105.0
2020,7,Friday,2425.0
2020,7,Saturday,2296.0
2020,7,Sunday,1433.0
2020,8,Monday,222.0
2020,8,Tuesday,163.0
2020,8,Wednesday,336.0
2020,8,Thursday,652.0
2020,8,Friday,397.0
2020,8,Saturday,517.0
2020,8,Sunday,217.0
2020,9,Monday,137.0
2020,9,Tuesday,246.0
2020,9,Wednesday,245.0
2020,9,Thursday,800.0
2020,9,Friday,499.0
2020,9,Saturday,519.0
2020,9,Sunday,515.0
2020,10,Monday,288.0
2020,10,Tuesday,371.0
2020,10,Wednesday,372.0
2020,10,Thursday,882.0
2020,10,Friday,379.0
2020,10,Saturday,384.0
2020,10,Sunday,550.0
2020,11,Monday,339.0
2020,11,Tuesday,332.0
2020,11,Wednesday,348.0
2020,11,Thursday,719.0
2020,11,Friday,784.0
2020,11,Saturday,370.0
2020,11,Sunday,527.0
2020,12,Monday,465.0
2020,12,Tuesday,423.0
2020,12,Wednesday,506.0
2020,12,Thursday,750.0
2020,12,Friday,426.0
2020,12,Saturday,501.0
2020,12,Sunday,642.0
2020,13,Monday,290.0
2020,13,Tuesday,442.0
2020,13,Wednesday,522.0
2020,13,Thursday,892.0
2020,13,Friday,356.0
2020,13,Saturday,860.0
2020,13,Sunday,537.0
2020,14,Monday,403.0
2020,14,Tuesday,570.0
2020,14,Wednesday,639.0
2020,14,Thursday,1258.0
2020,14,Friday,994.0
2020,14,Saturday,864.0
2020,14,Sunday,759.0
2020,15,Monday,459.0
2020,15,Tuesday,521.0
2020,15,Wednesday,666.0
2020,15,Thursday,1239.0
2020,15,Friday,1043.0
2020,15,Saturday,1043.0
2020,15,Sunday,694.0
2020,16,Monday,378.0
2020,16,Tuesday,430.0
2020,16,Wednesday,804.0
2020,16,Thursday,1123.0
2020,16,Friday,1160.0
2020,16,Saturday,1022.0
2020,16,Sunday,426.0
2020,17,Monday,327.0
2020,17,Tuesday,600.0
2020,17,Wednesday,631.0
2020,17,Thursday,1482.0
2020,17,Friday,918.0
2020,17,Saturday,1010.0
2020,17,Sunday,1069.0
2020,18,Monday,429.0
2020,18,Tuesday,528.0
2020,18,Wednesday,740.0
2020,18,Thursday,1397.0
2020,18,Friday,1191.0
2020,18,Saturday,1088.0
2020,18,Sunday,693.0
2020,19,Monday,687.0
2020,19,Tuesday,733.0
2020,19,Wednesday,808.0
2020,19,Thursday,1568.0
2020,19,Friday,1204.0
2020,19,Saturday,1374.0
2020,19,Sunday,952.0
2020,20,Monday,347.0
2020,20,Tuesday,507.0
2020,20,Wednesday,987.0
2020,20,Thursday,2162.0
2020,20,Friday,752.0
2020,20,Saturday,1597.0
2020,20,Sunday,1272.0
2020,21,Monday,602.0
2020,21,Tuesday,764.0
2020,21,Wednesday,1084.0
2020,21,Thursday,1822.0
2020,21,Friday,1854.0
2020,21,Saturday,1122.0
2020,21,Sunday,1054.0
2020,22,Monday,442.0
2020,22,Tuesday,857.0
2020,22,Wednesday,790.0
2020,22,Thursday,1796.0
2020,22,Friday,1202.0
2020,22,Saturday,1144.0
2020,22,Sunday,616.0
2020,23,Monday,598.0
2020,23,Tuesday,742.0
2020,23,Wednesday,924.0
2020,23,Thursday,2412.0
2020,23,Friday,2038.0
2020,23,Saturday,2093.0
2020,23,Sunday,1192.0
2020,24,Monday,722.0
2020,24,Tuesday,1077.0
2020,24,Wednesday,1104.0
2020,24,Thursday,3046.0
2020,24,Friday,1583.0
2020,24,Saturday,2194.0
2020,24,Sunday,828.0
2020,25,Monday,1376.0
2020,25,Tuesday,1386.0
2020,25,Wednesday,2060.0
2020,25,Thursday,3040.0
2020,25,Friday,3410.0
2020,25,Saturday,2741.0
2020,25,Sunday,1926.0
2020,26,Monday,961.0
2020,26,Tuesday,1654.0
2020,26,Wednesday,1232.0
2020,26,Thursday,3300.0
2020,26,Friday,3285.0
2020,26,Saturday,1811.0
2020,26,Sunday,2110.0
2020,27,Monday,1299.0
2020,27,Tuesday,1296.0
2020,27,Wednesday,2172.0
2020,27,Thursday,4551.0
2020,27,Friday,2962.0
2020,27,Saturday,3179.0
2020,27,Sunday,1938.0
2020,28,Monday,324.0
2020,28,Tuesday,214.0
2020,28,Wednesday,598.0
2020,28,Thursday,788.0
2020,28,Friday,610.0
2020,28,Saturday,465.0
2020,28,Sunday,253.0
2020,29,Monday,283.0
2020,29,Tuesday,404.0
2020,29,Wednesday,497.0
2020,29,Thursday,1070.0
2020,29,Friday,825.0
2020,29,Saturday,897.0
2020,29,Sunday,528.0
2020,30,Monday,386.0
2020,30,Tuesday,354.0
2020,30,Wednesday,603.0
2020,30,Thursday,656.0
2020,30,Friday,734.0
2020,30,Saturday,907.0
2020,30,Sunday,593.0
2020,31,Monday,334.0
2020,31,Tuesday,294.0
2020,31,Wednesday,270.0
2020,31,Thursday,970.0
2020,31,Friday,949.0
2020,31,Saturday,522.0
2020,31,Sunday,353.0
2020,32,Monday,836.0
2020,32,Tuesday,561.0
2020,32,Wednesday,1346.0
2020,32,Thursday,1410.0
2020,32,Friday,1539.0
2020,32,Saturday,1532.0
2020,32,Sunday,430.0
2020,33,Monday,875.0
2020,33,Tuesday,1036.0
2020,33,Wednesday,1290.0
2020,33,Thursday,2779.0
2020,33,Friday,1743.0
2020,33,Saturday,1146.0
2020,33,Sunday,672.0
2020,34,Monday,1382.0
2020,34,Tuesday,1550.0
2020,34,Wednesday,1680.0
2020,34,Thursday,3390.0
2020,34,Friday,2681.0
2020,34,Saturday,2566.0
2020,34,Sunday,2024.0
2020,35,Monday,1348.0
2020,35,Tuesday,1583.0
2020,35,Wednesday,1859.0
2020,35,Thursday,2893.0
