Year,Week,Day,Demand
2018,19,Wednesday,808.0
2018,19,Thursday,1637.0
2018,19,Friday,1265.0
2018,19,Saturday,1053.0
2018,19,Sunday,779.0
2018,20,Monday,596.0
2018,20,Tuesday,545.0
2018,20,Wednesday,674.0
2018,20,Thursday,1641.0
2018,20,Friday,1264.0
2018,20,Saturday,942.0
2018,20,Sunday,935.0
2018,21,Monday,692.0
2018,21,Tuesday,689.0
2018,21,Wednesday,734.0
2018,21,Thursday,1119.0
2018,21,Friday,1088.0
2018,21,Saturday,1031.0
2018,21,Sunday,429.0
2018,22,Monday,547.0
2018,22,Tuesday,896.0
2018,22,Wednesday,934.0
2018,22,Thursday,1755.0
2018,22,Friday,1461.0
2018,22,Saturday,1443.0
2018,22,Sunday,467.0
2018,23,Monday,847.0
2018,23,Tuesday,909.0
2018,23,Wednesday,1126.0
2018,23,Thursday,1737.0
2018,23,Friday,1830.0
2018,23,Saturday,1847.0
2018,23,Sunday,676.0
2018,24,Monday,570.0
2018,24,Tuesday,843.0
2018,24,Wednesday,1080.0
2018,24,Thursday,2430.0
2018,24,Friday,1725.0
2018,24,Saturday,1751.0
2018,24,Sunday,1586.0
2018,25,Monday,1280.0
2018,25,Tuesday,976.0
2018,25,Wednesday,1210.0
2018,25,Thursday,1947.0
2018,25,Friday,2246.0
2018,25,Saturday,2239.0
2018,25,Sunday,1722.0
2018,26,Monday,1226.0
2018,26,Tuesday,1711.0
2018,26,Wednesday,2026.0
2018,26,Thursday,3006.0
2018,26,Friday,3581.0
2018,26,Saturday,2483.0
2018,26,Sunday,972.0
2018,27,Monday,930.0
2018,27,Tuesday,1395.0
2018,27,Wednesday,1679.0
2018,27,Thursday,2356.0
2018,27,Friday,1506.0
2018,27,Saturday,2472.0
2018,27,Sunday,2143.0
2018,28,Monday,197.0
2018,28,Tuesday,267.0
2018,28,Wednesday,508.0
2018,28,Thursday,1059.0
2018,28,Friday,751.0
2018,28,Saturday,519.0
2018,28,Sunday,400.0
2018,29,Monday,356.0
2018,29,Tuesday,278.0
2018,29,Wednesday,328.0
2018,29,Thursday,692.0
2018,29,Friday,776.0
2018,29,Saturday,440.0
2018,29,Sunday,296.0
2018,30,Monday,243.0
2018,30,Tuesday,334.0
2018,30,Wednesday,408.0
2018,30,Thursday,427.0
2018,30,Friday,678.0
2018,30,Saturday,433.0
2018,30,Sunday,395.0
2018,31,Monday,252.0
2018,31,Tuesday,259.0
2018,31,Wednesday,419.0
2018,31,Thursday,738.0
2018,31,Friday,756.0
2018,31,Saturday,591.0
2018,31,Sunday,476.0
2018,32,Monday,853.0
2018,32,Tuesday,815.0
2018,32,Wednesday,767.0
2018,32,Thursday,2291.0
2018,32,Friday,2070.0
2018,32,Saturday,1494.0
2018,32,Sunday,1566.0
2018,33,Monday,892.0
2018,33,Tuesday,1039.0
2018,33,Wednesday,837.0
2018,33,Thursday,3000.0
2018,33,Friday,1389.0
2018,33,Saturday,2075.0
2018,33,Sunday,1483.0
2018,34,Monday,1033.0
2018,34,Tuesday,1600.0
2018,34,Wednesday,1134.0
2018,34,Thursday,3547.0
2018,34,Friday,2242.0
2018,34,Saturday,1122.0
2018,34,Sunday,2178.0
2018,35,Monday,1086.0
2018,35,Tuesday,1280.0
2018,35,Wednesday,1642.0
2018,35,Thursday,2312.0
2018,35,Friday,3102.0
2018,35,Saturday,3541.0
2018,35,Sunday,2497.0
2018,36,Monday,924.0
2018,36,Tuesday,1247.0
2018,36,Wednesday,1155.0
2018,36,Thursday,2248.0
2018,36,Friday,1308.0
2018,36,Saturday,2059.0
2018,36,Sunday,2160.0
2018,37,Monday,538.0
2018,37,Tuesday,754.0
2018,37,Wednesday,841.0
2018,37,Thursday,2313.0
2018,37,Friday,2209.0
2018,37,Saturday,1494.0
2018,37,Sunday,1596.0
2018,38,Monday,535.0
2018,38,Tuesday,845.0
2018,38,Wednesday,1217.0
2018,38,Thursday,2298.0
2018,38,Friday,2159.0
2018,38,Saturday,1288.0
2018,38,Sunday,1320.0
2018,39,Monday,737.0
2018,39,Tuesday,621.0
2018,39,Wednesday,927.0
2018,39,Thursday,1693.0
2018,39,Friday,1415.0
2018,39,Saturday,876.0
2018,39,Sunday,496.0
2018,40,Monday,569.0
2018,40,Tuesday,813.0
2018,40,Wednesday,779.0
2018,40,Thursday,1552.0
2018,40,Friday,1426.0
2018,40,Saturday,1196.0
2018,40,Sunday,958.0
2018,41,Monday,399.0
2018,41,Tuesday,395.0
2018,41,Wednesday,418.0
2018,41,Thursday,982.0
2018,41,Friday,668.0
2018,41,Saturday,534.0
2018,41,Sunday,641.0
2018,42,Monday,311.0
2018,42,Tuesday,390.0
2018,42,Wednesday,494.0
2018,42,Thursday,989.0
2018,42,Friday,515.0
2018,42,Saturday,488.0
2018,42,Sunday,471.0
2018,43,Monday,340.0
2018,43,Tuesday,325.0
2018,43,Wednesday,417.0
2018,43,Thursday,583.0
2018,43,Friday,703.0
2018,43,Saturday,650.0
2018,43,Sunday,554.0
2018,44,Monday,293.0
2018,44,Tuesday,384.0
2018,44,Wednesday,450.0
2018,44,Thursday,944.0
2018,44,Friday,616.0
2018,44,Saturday,594.0
2018,44,Sunday,476.0
2018,45,Monday,284.0
2018,45,Tuesday,286.0
2018,45,Wednesday,400.0
2018,45,Thursday,581.0
2018,45,Friday,434.0
2018,45,Saturday,442.0
2018,45,Sunday,469.0
2018,46,Monday,228.0
2018,46,Tuesday,383.0
2018,46,Wednesday,436.0
2018,46,Thursday,705.0
2018,46,Friday,778.0
2018,46,Saturday,805.0
2018,46,Sunday,539.0
2018,47,Monday,2191.0
2018,47,Tuesday,2918.0
2018,47,Wednesday,3215.0
2018,47,Thursday,7120.0
2018,47,Friday,5336.0
2018,47,Saturday,5711.0
2018,47,Sunday,2741.0
2018,48,Monday,716.0
2018,48,Tuesday,1258.0
2018,48,Wednesday,1337.0
2018,48,Thursday,2169.0
2018,48,Friday,2045.0
2018,48,Saturday,2013.0
2018,48,Sunday,1531.0
2018,49,Monday,658.0
2018,49,Tuesday,1216.0
2018,49,Wednesday,1376.0
2018,49,Thursday,2398.0
2018,49,Friday,1665.0
2018,49,Saturday,2028.0
2018,49,Sunday,1987.0
2018,50,Monday,1488.0
2018,50,Tuesday,859.0
2018,50,Wednesday,1188.0
2018,50,Thursday,3658.0
2018,50,Friday,2699.0
2018,50,Saturday,2026.0
2018,50,Sunday,1637.0
2018,51,Monday,1829.0
2018,51,Tuesday,1412.0
2018,51,Wednesday,3797.0
2018,51,Thursday,5091.0
2018,51,Friday,3857.0
2018,51,Saturday,4495.0
2018,51,Sunday,3126.0
2018,52,Monday,1431.0
2018,52,Tuesday,1432.0
2018,52,Wednesday,1922.0
2018,52,Thursday,3244.0
2018,52,Friday,3095.0
2018,52,Saturday,967.0
2018,52,Sunday,2452.0
2019,1,Monday,134.0
2019,1,Tuesday,162.0
2019,1,Wednesday,247.0
2019,1,Thursday,241.0
2019,1,Friday,402.0
2019,1,Saturday,296.0
2019,1,Sunday,215.0
2019,2,Monday,193.0
2019,2,Tuesday,175.0
2019,2,Wednesday,147.0
2019,2,Thursday,420.0
2019,2,Friday,443.0
2019,2,Saturday,295.0
2019,2,Sunday,171.0
2019,3,Monday,258.0
2019,3,Tuesday,186.0
2019,3,Wednesday,235.0
2019,3,Thursday,523.0
2019,3,Friday,319.0
2019,3,Saturday,359.0
2019,3,Sunday,169.0
2019,4,Monday,158.0
2019,4,Tuesday,160.0
2019,4,Wednesday,326.0
2019,4,Thursday,421.0
2019,4,Friday,543.0
2019,4,Saturday,237.0
2019,4,Sunday,168.0
2019,5,Monday,211.0
2019,5,Tuesday,258.0
2019,5,Wednesday,337.0
2019,5,Thursday,605.0
2019,5,Friday,558.0
2019,5,Saturday,337.0
2019,5,Sunday,268.0
2019,6,Monday,458.0
2019,6,Tuesday,595.0
2019,6,Wednesday,759.0
2019,6,Thursday,1534.0
2019,6,Friday,680.0
2019,6,Saturday,1163.0
2019,6,Sunday,422.0
2019,7,Monday,1181.0
2019,7,Tuesday,1171.0
2019,7,Wednesday,1195.0
2019,7,Thursday,3029.0
2019,7,Friday,1243.0
2019,7,Saturday,1342.0
2019,7,Sunday,1043.0
2019,8,Monday,170.0
2019,8,Tuesday,273.0
2019,8,Wednesday,244.0
2019,8,Thursday,700.0
2019,8,Friday,580.0
2019,8,Saturday,547.0
2019,8,Sunday,290.0
2019,9,Monday,215.0
2019,9,Tuesday,293.0
2019,9,Wednesday,217.0
2019,9,Thursday,349.0
2019,9,Friday,419.0
2019,9,Saturday,456.0
2019,9,Sunday,204.0
2019,10,Monday,208.0
2019,10,Tuesday,350.0
2019,10,Wednesday,353.0
2019,10,Thursday,891.0
2019,10,Friday,496.0
2019,10,Saturday,503.0
2019,10,Sunday,332.0
2019,11,Monday,307.0
2019,11,Tuesday,345.0
2019,11,Wednesday,478.0
2019,11,Thursday,609.0
2019,11,Friday,700.0
2019,11,Saturday,671.0
2019,11,Sunday,438.0
2019,12,Monday,243.0
2019,12,Tuesday,387.0
2019,12,Wednesday,439.0
2019,12,Thursday,711.0
2019,12,Friday,727.0
2019,12,Saturday,600.0
2019,12,Sunday,320.0
2019,13,Monday,224.0
2019,13,Tuesday,368.0
2019,13,Wednesday,447.0
2019,13,Thursday,970.0
2019,13,Friday,602.0
2019,13,Saturday,738.0
2019,13,Sunday,358.0
2019,14,Monday,398.0
2019,14,Tuesday,471.0
2019,14,Wednesday,584.0
2019,14,Thursday,1010.0
2019,14,Friday,1005.0
2019,14,Saturday,750.0
2019,14,Sunday,489.0
2019,15,Monday,432.0
2019,15,Tuesday,422.0
2019,15,Wednesday,407.0
2019,15,Thursday,771.0
2019,15,Friday,784.0
2019,15,Saturday,700.0
2019,15,Sunday,250.0
2019,16,Monday,455.0
2019,16,Tuesday,593.0
2019,16,Wednesday,620.0
2019,16,Thursday,982.0
2019,16,Friday,957.0
2019,16,Saturday,676.0
2019,16,Sunday,692.0
2019,17,Monday,389.0
2019,17,Tuesday,440.0
2019,17,Wednesday,730.0
2019,17,Thursday,859.0
2019,17,Friday,1253.0
2019,17,Saturday,780.0
2019,17,Sunday,460.0
2019,18,Monday,634.0
2019,18,Tuesday,532.0
2019,18,Wednesday,746.0
2019,18,Thursday,1424.0
2019,18,Friday,1011.0
2019,18,Saturday,614.0
2019,18,Sunday,884.0
2019,19,Monday,600.0
2019,19,Tuesday,614.0
2019,19,Wednesday,557.0
2019,19,Thursday,965.0
2019,19,Friday,1415.0
2019,19,Saturday,1416.0
2019,19,Sunday,864.0
2019,20,Monday,444.0
2019,20,Tuesday,707.0
2019,20,Wednesday,507.0
2019,20,Thursday,929.0
2019,20,Friday,1525.0
2019,20,Saturday,1732.0
2019,20,Sunday,760.0
2019,21,Monday,583.0
2019,21,Tuesday,687.0
2019,21,Wednesday,847.0
2019,21,Thursday,1437.0
2019,21,Friday,1345.0
2019,21,Saturday,1273.0
2019,21,Sunday,1015.0
2019,22,Monday,652.0
2019,22,Tuesday,889.0
2019,22,Wednesday,1154.0
2019,22,Thursday,1487.0
2019,22,Friday,915.0
2019,22,Saturday,523.0
2019,22,Sunday,615.0
2019,23,Monday,907.0
2019,23,Tuesday,734.0
2019,23,Wednesday,1132.0
2019,23,Thursday,1863.0
2019,23,Friday,1555.0
2019,23,Saturday,1627.0
2019,23,Sunday,1336.0
2019,24,Monday,534.0
2019,24,Tuesday,720.0
2019,24,Wednesday,1272.0
2019,24,Thursday,1838.0
2019,24,Friday,1780.0
2019,24,Saturday,1386.0
2019,24,Sunday,1188.0
2019,25,Monday,820.0
2019,25,Tuesday,1264.0
2019,25,Wednesday,901.0
2019,25,Thursday,2415.0
2019,25,Friday,1876.0
2019,25,Saturday,1248.0
2019,25,Sunday,800.0
2019,26,Monday,908.0
2019,26,Tuesday,1460.0
2019,26,Wednesday,2263.0
2019,26,Thursday,2507.0
2019,26,Friday,3491.0
2019,26,Saturday,2479.0
2019,26,Sunday,1895.0
2019,27,Monday,1083.0
2019,27,Tuesday,1535.0
2019,27,Wednesday,1845.0
2019,27,Thursday,2953.0
2019,27,Friday,2531.0
2019,27,Saturday,2920.0
2019,27,Sunday,1889.0
2019,28,Monday,314.0
2019,28,Tuesday,333.0
2019,28,Wednesday,483.0
2019,28,Thursday,656.0
2019,28,Friday,835.0
2019,28,Saturday,782.0
2019,28,Sunday,394.0
2019,29,Monday,340.0
2019,29,Tuesday,357.0
2019,29,Wednesday,392.0
2019,29,Thursday,967.0
2019,29,Friday,534.0
2019,29,Saturday,841.0
2019,29,Sunday,244.0
2019,30,Monday,205.0
2019,30,Tuesday,357.0
2019,30,Wednesday,484.0
2019,30,Thursday,867.0
2019,30,Friday,687.0
2019,30,Saturday,298.0
2019,30,Sunday,444.0
2019,31,Monday,361.0
2019,31,Tuesday,376.0
2019,31,Wednesday,454.0
2019,31,Thursday,980.0
2019,31,Friday,577.0
2019,31,Saturday,552.0
2019,31,Sunday,646.0
2019,32,Monday,549.0
2019,32,Tuesday,777.0
2019,32,Wednesday,939.0
2019,32,Thursday,2041.0
2019,32,Friday,2255.0
2019,32,Saturday,1694.0
2019,32,Sunday,1348.0
2019,33,Monday,1078.0
2019,33,Tuesday,823.0
2019,33,Wednesday,1471.0
2019,33,Thursday,2124.0
2019,33,Friday,2205.0
2019,33,Saturday,2590.0
2019,33,Sunday,800.0
2019,34,Monday,928.0
2019,34,Tuesday,1273.0
2019,34,Wednesday,1630.0
2019,34,Thursday,2411.0
2019,34,Friday,2225.0
2019,34,Saturday,1347.0
2019,34,Sunday,1405.0
2019,35,Monday,1254.0
2019,35,Tuesday,1279.0
2019,35,Wednesday,1869.0
2019,35,Thursday,1930.0
2019,35,Friday,1959.0
2019,35,Saturday,2871.0
2019,35,Sunday,2183.0
2019,36,Monday,937.0
2019,36,Tuesday,1357.0
2019,36,Wednesday,1627.0
2019,36,Thursday,1904.0
2019,36,Friday,2111.0
2019,36,Saturday,2462.0
2019,36,Sunday,1931.0
2019,37,Monday,819.0
2019,37,Tuesday,1156.0
2019,37,Wednesday,1250.0
2019,37,Thursday,2737.0
2019,37,Friday,1252.0
2019,37,Saturday,1522.0
2019,37,Sunday,1423.0
2019,38,Monday,672.0
2019,38,Tuesday,885.0
2019,38,Wednesday,1093.0
2019,38,Thursday,1842.0
2019,38,Friday,1314.0
2019,38,Saturday,1767.0
2019,38,Sunday,997.0
2019,39,Monday,508.0
2019,39,Tuesday,562.0
2019,39,Wednesday,1065.0
2019,39,Thursday,981.0
2019,39,Friday,1399.0
2019,39,Saturday,1543.0
2019,39,Sunday,365.0
2019,40,Monday,439.0
2019,40,Tuesday,709.0
2019,40,Wednesday,594.0
2019,40,Thursday,1140.0
2019,40,Friday,1679.0
2019,40,Saturday,1519.0
2019,40,Sunday,1377.0
2019,41,Monday,234.0
2019,41,Tuesday,285.0
2019,41,Wednesday,569.0
2019,41,Thursday,893.0
2019,41,Friday,763.0
2019,41,Saturday,617.0
2019,41,Sunday,608.0
2019,42,Monday,364.0
2019,42,Tuesday,391.0
2019,42,Wednesday,469.0
2019,42,Thursday,747.0
2019,42,Friday,599.0
2019,42,Saturday,602.0
2019,42,Sunday,491.0
2019,43,Monday,334.0
2019,43,Tuesday,375.0
2019,43,Wednesday,560.0
2019,43,Thursday,710.0
2019,43,Friday,369.0
2019,43,Saturday,587.0
2019,43,Sunday,335.0
2019,44,Monday,201.0
2019,44,Tuesday,241.0
2019,44,Wednesday,564.0
2019,44,Thursday,632.0
2019,44,Friday,547.0
2019,44,Saturday,568.0
2019,44,Sunday,404.0
2019,45,Monday,270.0
2019,45,Tuesday,286.0
2019,45,Wednesday,404.0
2019,45,Thursday,783.0
2019,45,Friday,797.0
2019,45,Saturday,539.0
2019,45,Sunday,618.0
2019,46,Monday,415.0
2019,46,Tuesday,234.0
2019,46,Wednesday,325.0
2019,46,Thursday,887.0
2019,46,Friday,394.0
2019,46,Saturday,288.0
2019,46,Sunday,438.0
2019,47,Monday,1715.0
2019,47,Tuesday,2651.0
2019,47,Wednesday,3528.0
2019,47,Thursday,5039.0
2019,47,Friday,3945.0
2019,47,Saturday,1792.0
2019,47,Sunday,1322.0
2019,48,Monday,828.0
2019,48,Tuesday,883.0
2019,48,Wednesday,1443.0
2019,48,Thursday,1756.0
2019,48,Friday,1262.0
2019,48,Saturday,1405.0
2019,48,Sunday,1121.0
2019,49,Monday,942.0
2019,49,Tuesday,929.0
2019,49,Wednesday,1543.0
2019,49,Thursday,2587.0
2019,49,Friday,2255.0
2019,49,Saturday,2363.0
2019,49,Sunday,1144.0
2019,50,Monday,958.0
2019,50,Tuesday,1371.0
2019,50,Wednesday,1398.0
2019,50,Thursday,2875.0
2019,50,Friday,2721.0
2019,50,Saturday,2329.0
2019,50,Sunday,2681.0
2019,51,Monday,1514.0
2019,51,Tuesday,2214.0
2019,51,Wednesday,2240.0
2019,51,Thursday,4599.0
2019,51,Friday,3283.0
2019,51,Saturday,5507.0
2019,51,Sunday,2172.0
2019,52,Monday,960.0
2019,52,Tuesday,1371.0
2019,52,Wednesday,1954.0
2019,52,Thursday,3060.0
2019,52,Friday,2453.0
2019,52,Saturday,2065.0
2019,52,Sunday,2191.0
2020,1,Monday,178.0
2020,1,Tuesday,140.0
2020,1,Wednesday,162.0
2020,1,Thursday,428.0
2020,1,Friday,208.0
2020,1,Saturday,288.0
2020,1,Sunday,267.0
2020,2,Monday,148.0
2020,2,Tuesday,201.0
2020,2,Wednesday,248.0
2020,2,Thursday,474.0
2020,2,Friday,325.0
2020,2,Saturday,393.0
2020,2,Sunday,210.0
2020,3,Monday,189.0
2020,3,Tuesday,217.0
2020,3,Wednesday,259.0
2020,3,Thursday,467.0
2020,3,Friday,473.0
2020,3,Saturday,353.0
2020,3,Sunday,283.0
2020,4,Monday,229.0
2020,4,Tuesday,192.0
2020,4,Wednesday,297.0
2020,4,Thursday,466.0
2020,4,Friday,666.0
2020,4,Saturday,497.0
2020,4,Sunday,280.0
2020,5,Monday,126.0
2020,5,Tuesday,278.0
2020,5,Wednesday,397.0
2020,5,Thursday,585.0
2020,5,Friday,421.0
2020,5,Saturday,528.0
2020,5,Sunday,104.0
2020,6,Monday,501.0
2020,6,Tuesday,326.0
2020,6,Wednesday,360.0
2020,6,Thursday,1389.0
2020,6,Friday,1120.0
2020,6,Saturday,960.0
2020,6,Sunday,469.0
2020,7,Monday,1070.0
2020,7,Tuesday,964.0
2020,7,Wednesday,1203.0
2020,7,Thursday,2394.0
2020,7,Friday,2789.0
2020,7,Saturday,2133.0
2020,7,Sunday,2113.0
2020,8,Monday,172.0
2020,8,Tuesday,212.0
2020,8,Wednesday,411.0
2020,8,Thursday,467.0
2020,8,Friday,366.0
2020,8,Saturday,422.0
2020,8,Sunday,448.0
2020,9,Monday,231.0
2020,9,Tuesday,293.0
2020,9,Wednesday,240.0
2020,9,Thursday,700.0
2020,9,Friday,505.0
2020,9,Saturday,361.0
2020,9,Sunday,334.0
2020,10,Monday,293.0
2020,10,Tuesday,337.0
2020,10,Wednesday,498.0
2020,10,Thursday,423.0
2020,10,Friday,609.0
2020,10,Saturday,548.0
2020,10,Sunday,509.0
2020,11,Monday,313.0
2020,11,Tuesday,356.0
2020,11,Wednesday,391.0
2020,11,Thursday,499.0
2020,11,Friday,447.0
2020,11,Saturday,762.0
2020,11,Sunday,553.0
2020,12,Monday,228.0
2020,12,Tuesday,323.0
2020,12,Wednesday,331.0
2020,12,Thursday,604.0
2020,12,Friday,671.0
2020,12,Saturday,674.0
2020,12,Sunday,529.0
2020,13,Monday,189.0
2020,13,Tuesday,431.0
2020,13,Wednesday,421.0
2020,13,Thursday,691.0
2020,13,Friday,679.0
2020,13,Saturday,628.0
2020,13,Sunday,437.0
2020,14,Monday,331.0
2020,14,Tuesday,470.0
2020,14,Wednesday,696.0
2020,14,Thursday,582.0
2020,14,Friday,756.0
2020,14,Saturday,375.0
2020,14,Sunday,446.0
2020,15,Monday,244.0
2020,15,Tuesday,475.0
2020,15,Wednesday,386.0
2020,15,Thursday,877.0
2020,15,Friday,821.0
2020,15,Saturday,1117.0
2020,15,Sunday,379.0
2020,16,Monday,430.0
2020,16,Tuesday,515.0
2020,16,Wednesday,827.0
2020,16,Thursday,1401.0
2020,16,Friday,984.0
2020,16,Saturday,793.0
2020,16,Sunday,660.0
2020,17,Monday,466.0
2020,17,Tuesday,413.0
2020,17,Wednesday,845.0
2020,17,Thursday,1516.0
2020,17,Friday,880.0
2020,17,Saturday,1349.0
2020,17,Sunday,754.0
2020,18,Monday,609.0
2020,18,Tuesday,641.0
2020,18,Wednesday,599.0
2020,18,Thursday,1345.0
2020,18,Friday,1177.0
2020,18,Saturday,1092.0
2020,18,Sunday,944.0
2020,19,Monday,599.0
2020,19,Tuesday,399.0
2020,19,Wednesday,609.0
2020,19,Thursday,1400.0
2020,19,Friday,1208.0
2020,19,Saturday,608.0
2020,19,Sunday,373.0
2020,20,Monday,613.0
2020,20,Tuesday,714.0
2020,20,Wednesday,909.0
2020,20,Thursday,1109.0
2020,20,Friday,1325.0
2020,20,Saturday,881.0
2020,20,Sunday,452.0
2020,21,Monday,527.0
2020,21,Tuesday,723.0
2020,21,Wednesday,1004.0
2020,21,Thursday,2419.0
2020,21,Friday,1619.0
2020,21,Saturday,1477.0
2020,21,Sunday,392.0
2020,22,Monday,682.0
2020,22,Tuesday,666.0
2020,22,Wednesday,725.0
2020,22,Thursday,1448.0
2020,22,Friday,1955.0
2020,22,Saturday,1171.0
2020,22,Sunday,677.0
2020,23,Monday,776.0
2020,23,Tuesday,972.0
2020,23,Wednesday,985.0
2020,23,Thursday,2113.0
2020,23,Friday,1261.0
2020,23,Saturday,1594.0
2020,23,Sunday,1544.0
2020,24,Monday,692.0
2020,24,Tuesday,992.0
2020,24,Wednesday,682.0
2020,24,Thursday,2110.0
2020,24,Friday,1869.0
2020,24,Saturday,1674.0
2020,24,Sunday,1502.0
2020,25,Monday,1000.0
2020,25,Tuesday,1328.0
2020,25,Wednesday,1458.0
2020,25,Thursday,2821.0
2020,25,Friday,1193.0
2020,25,Saturday,1625.0
2020,25,Sunday,1543.0
2020,26,Monday,1504.0
2020,26,Tuesday,1369.0
2020,26,Wednesday,1480.0
2020,26,Thursday,3891.0
2020,26,Friday,2700.0
2020,26,Saturday,1294.0
2020,26,Sunday,417.0
2020,27,Monday,997.0
2020,27,Tuesday,1514.0
2020,27,Wednesday,1002.0
2020,27,Thursday,3769.0
2020,27,Friday,1601.0
2020,27,Saturday,3270.0
2020,27,Sunday,1059.0
2020,28,Monday,297.0
2020,28,Tuesday,307.0
2020,28,Wednesday,409.0
2020,28,Thursday,1091.0
2020,28,Friday,729.0
2020,28,Saturday,554.0
2020,28,Sunday,368.0
2020,29,Monday,210.0
2020,29,Tuesday,251.0
2020,29,Wednesday,306.0
2020,29,Thursday,852.0
2020,29,Friday,577.0
2020,29,Saturday,727.0
2020,29,Sunday,412.0
2020,30,Monday,359.0
2020,30,Tuesday,289.0
2020,30,Wednesday,417.0
2020,30,Thursday,550.0
2020,30,Friday,651.0
2020,30,Saturday,704.0
2020,30,Sunday,387.0
2020,31,Monday,332.0
2020,31,Tuesday,379.0
2020,31,Wednesday,337.0
2020,31,Thursday,567.0
2020,31,Friday,617.0
2020,31,Saturday,495.0
2020,31,Sunday,314.0
2020,32,Monday,798.0
2020,32,Tuesday,991.0
2020,32,Wednesday,1080.0
2020,32,Thursday,2295.0
2020,32,Friday,1455.0
2020,32,Saturday,1591.0
2020,32,Sunday,460.0
2020,33,Monday,860.0
2020,33,Tuesday,1068.0
2020,33,Wednesday,1224.0
2020,33,Thursday,2081.0
2020,33,Friday,2149.0
2020,33,Saturday,1329.0
2020,33,Sunday,1312.0
2020,34,Monday,1414.0
2020,34,Tuesday,1142.0
2020,34,Wednesday,1407.0
2020,34,Thursday,2099.0
2020,34,Friday,1977.0
2020,34,Saturday,3510.0
2020,34,Sunday,1318.0
2020,35,Monday,1093.0
2020,35,Tuesday,1790.0
2020,35,Wednesday,1980.0
2020,35,Thursday,4067.0
2020,35,Friday,2532.0
2020,35,Saturday,1765.0
2020,35,Sunday,2314.0
